rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m,elev_min,elev_max,elev_mean,elev_count,elev_std,elev_median,elev_p25,elev_p75,elev_frac_covered,elev_relief,thick_mean,thick_count,thick_std,thick_median,thick_p25,thick_p75,thick_frac_covered,winter_mean,winter_median,winter_std,winter_p25,winter_p75,winter_count,winter_frac_covered,summer_mean,summer_median,summer_std,summer_p25,summer_p75,summer_count,summer_frac_covered,season_delta_md_mean,season_delta_md_median,season_delta_md_count,season_delta_md_frac_covered,season_delta_pct_mean,season_delta_pct_median,season_delta_pct_count,season_delta_pct_frac_covered,vel17_21_mean,vel17_21_median,vel17_21_std,vel17_21_count,vel17_21_frac_covered,vel21_25_mean,vel21_25_median,vel21_25_std,vel21_25_count,vel21_25_frac_covered,vel_delta_md,vel_delta_pct,trend_pctyr_mean,trend_pctyr_median,trend_pctyr_std,trend_pctyr_count,trend_pctyr_frac_covered
RGI2000-v7.0-G-14-23751,14,14-02,G075859E35831N,846742,752,2002-07-10T00:00:00,75.85627823350165,35.833157,43,4.368531899300716,0,0,0,9,,0,75.83937737889235,35.81573798568685,4173.2114,6207.934,5369.167,5332.2734,28.053808,320.0513114929199,8,COPDEM30,4951,5231.30615234375,5691.3037109375,5454.556818181818,55.0,112.06305161104967,5469.76025390625,5361.265625,5534.456787109375,1.0,459.99755859375,61.32162047511312,442.0,10.697649598069852,60.982295989990234,54.643311500549316,69.07089805603027,1.0,0.14535128919384147,0.14642333984375,0.01028491271152877,0.1401204764842987,0.15200945734977722,316.0,1.0,0.13698661176464225,0.12760096788406372,0.02078309441729068,0.12059730663895607,0.1585690677165985,316.0,1.0,-0.008364677429199219,-0.009026341140270233,316.0,1.0,-5.323640847507911,-6.662553787231445,316.0,1.0,0.1469719319403926,0.14846301078796387,0.008049764279909145,316.0,1.0,0.1468827935713756,0.14227968454360962,0.01347310881903658,316.0,1.0,-8.913836901700001e-05,-0.06064992671740333,-0.2329323684112935,-0.46540573239326477,2.7651917994810464,316.0,1.0
RGI2000-v7.0-G-14-23758,14,14-02,G075889E35846N,846947,752,2002-07-10T00:00:00,75.8892947097072,35.8462895,43,33.32601287817897,0,0,3,9,,0,75.9470927423015,35.84582305288067,3753.298,6371.076,5237.1787,5140.244,20.22793,63.87782,2,COPDEM90,12461,4964.92041015625,5500.60791015625,5307.182033096927,423.0,115.62489059921212,5329.06982421875,5230.28759765625,5402.351318359375,1.0,535.6875,124.46341628347308,3697.0,46.2322752562453,114.12643432617188,88.24506378173828,160.08212280273438,1.0,0.23823813086680132,0.23652954399585724,0.052721754625308655,0.20487072691321373,0.26911890506744385,2630.0,1.0,0.2896601803855751,0.26290878653526306,0.12172263487835833,0.21009737625718117,0.35460446774959564,2630.0,1.0,0.05142202631149002,0.023834839463233948,2630.0,1.0,19.097424548479086,11.469074249267578,2630.0,1.0,0.2430377452545746,0.23462006449699402,0.06812425738958615,2630.0,1.0,0.24927477238296103,0.24770455062389374,0.06507864700949965,2630.0,1.0,0.006237027128386419,2.566279209780079,3.6281829253802282,3.4480390548706055,4.46166313458303,2630.0,1.0
RGI2000-v7.0-G-14-23802,14,14-02,G076244E36787N,849135,752,1999-08-09T00:00:00,76.24432090277779,36.7869555,43,2.418352976164214,0,0,0,9,,0,76.23132101160355,36.79158463979075,5119.081,5855.311,5468.0264,5479.9087,23.735466,302.1923294067383,8,COPDEM30,2681,5360.71484375,5504.1171875,5436.11277173913,23.0,39.0529895781484,5437.7216796875,5412.376220703125,5466.51123046875,1.0,143.40234375,58.7063720703125,160.0,5.600064492391813,57.624977111816406,54.02232265472412,63.014559745788574,1.0,0.1075788807665181,0.1067156121134758,0.0030833823079284826,0.10556695610284805,0.10824032127857208,117.0,1.0,0.3432716956505409,0.335933655500412,0.09663929276034904,0.2550794780254364,0.4343333840370178,117.0,1.0,0.2356927985818977,0.23087695240974426,117.0,1.0,220.51579193376068,219.7641143798828,117.0,1.0,0.1910155532706497,0.18212345242500305,0.030579927280355596,117.0,1.0,0.23119331425071782,0.22790899872779846,0.051771018086722805,117.0,1.0,0.04017776098006812,21.033764158010893,3.4394437349759617,4.144064426422119,2.458922093388511,117.0,1.0
RGI2000-v7.0-G-14-23805,14,14-02,G076269E36801N,849307,752,1999-08-09T00:00:00,76.26929875698693,36.8014445,43,6.190903511418945,0,0,0,9,,0,76.27103031191602,36.82436225021191,4942.2925,5736.968,5248.96,5265.8574,12.978119,347.9923477172852,1,COPDEM30,5333,5082.85986328125,5427.4755859375,5249.077651515152,132.0,100.61323649832595,5245.62939453125,5159.356689453125,5336.240966796875,1.0,344.61572265625,124.88251117121355,1063.0,27.42138864392487,123.07981872558594,98.40630340576172,153.6644058227539,1.0,0.10480709767712212,0.0963674858212471,0.03188524927461033,0.0829046294093132,0.1187264658510685,772.0,1.0,0.3374317940035015,0.32461899518966675,0.13687319680601534,0.22794219851493835,0.4564259573817253,772.0,1.0,0.23262466667847312,0.23798154294490814,772.0,1.0,219.2389896373057,221.5834197998047,772.0,1.0,0.20773615861803757,0.1977282166481018,0.07699242483697605,772.0,1.0,0.18778507450083995,0.17811845242977142,0.06146000445010192,772.0,1.0,-0.01995108411719762,-9.604049795626327,-2.7584408774894755,-2.532571792602539,2.0230536921247255,772.0,1.0
RGI2000-v7.0-G-14-23826,14,14-02,G076244E36817N,849136,752,1999-08-09T00:00:00,76.2437215922806,36.817142000000004,43,4.416521449064766,0,0,0,9,,0,76.2583271003142,36.83499529088277,4947.2046,5847.8813,5293.166,5307.0757,16.791365,7.826783,1,COPDEM30,4275,5098.13916015625,5200.39990234375,5154.421164772727,22.0,24.318039498463683,5149.533203125,5140.9501953125,5169.7164306640625,1.0,102.2607421875,126.66952558876811,138.0,15.016839919299052,130.0286865234375,119.39848136901855,138.84175491333008,1.0,0.10605374504538144,0.10699822008609772,0.007656347012110015,0.09926895052194595,0.11232691071927547,102.0,1.0,0.1563267988317153,0.15308472514152527,0.018294047914295564,0.14366301521658897,0.16414907947182655,102.0,1.0,0.05027305378633387,0.047185178846120834,102.0,1.0,48.118968290441174,43.92476272583008,102.0,1.0,0.1327210033641142,0.13015934824943542,0.012058923415213144,102.0,1.0,0.1330114252427045,0.12963658571243286,0.013633191864101621,102.0,1.0,0.00029042187859032453,0.21882134042760737,-1.4374989528282016,-1.3947163820266724,1.0674071756416563,102.0,1.0
RGI2000-v7.0-G-14-23828,14,14-02,G076231E36833N,849037,752,1999-08-09T00:00:00,76.2309367209522,36.83168,43,3.865149337252029,0,0,0,9,CN5Y652G0123,0,76.2471745826761,36.840301187535104,5018.6064,5703.73,5322.1377,5331.172,17.31135,15.622279,1,COPDEM30,3238,5121.1357421875,5445.3486328125,5288.402631578947,95.0,84.22537918964211,5280.31591796875,5233.267578125,5360.963134765625,1.0,324.212890625,67.83292592302878,799.0,24.183814001589603,71.43184661865234,62.17968559265137,80.19028854370117,1.0,0.1609261069499271,0.1677979677915573,0.032680601017245105,0.1429727040231228,0.18569721281528473,568.0,1.0,0.5455990106287137,0.5941512584686279,0.20297460832992723,0.38521983474493027,0.70394167304039,568.0,1.0,0.3846729171108192,0.43681278824806213,568.0,1.0,260.83126100352115,254.88873291015625,568.0,1.0,0.3247984227999835,0.34158235788345337,0.08500130992119272,568.0,1.0,0.3021803573823311,0.3085784912109375,0.0852234667962961,568.0,1.0,-0.022618065417652378,-6.963723906867915,-2.845665945133693,-3.1273956298828125,2.244948564383844,568.0,1.0
RGI2000-v7.0-G-14-23993,14,14-02,G076317E36764N,849608,752,1999-08-09T00:00:00,76.31676552046662,36.7644255,43,7.646444882966922,0,0,0,9,,0,76.3091300605119,36.79474748900273,4853.4536,6030.65,5396.682,5411.8447,17.10148,353.0588946342468,1,COPDEM30,7295,5102.21923828125,5651.9560546875,5442.120833333333,30.0,227.5085711621048,5586.419921875,5169.2174072265625,5625.4271240234375,1.0,549.73681640625,98.3095703125,172.0,32.57307744537266,109.74929809570312,80.92256164550781,119.6314582824707,1.0,0.10246077860434225,0.10601719468832016,0.023865103558071796,0.0903712660074234,0.1166963092982769,127.0,1.0,0.23052751736378108,0.2607762813568115,0.07651237790230533,0.15046262741088867,0.2872195541858673,127.0,1.0,0.12806674626868542,0.14879827201366425,127.0,1.0,119.34715643454724,127.04251861572266,127.0,1.0,0.16487289789154774,0.1844845563173294,0.04941583970682686,127.0,1.0,0.15146169887752983,0.17420333623886108,0.04593417812551846,127.0,1.0,-0.01341119901401791,-8.134265355631527,-1.9890790323572836,-1.8106423616409302,1.2212512623900091,127.0,1.0
RGI2000-v7.0-G-14-23994,14,14-02,G076303E36758N,849530,752,1999-08-09T00:00:00,76.30350563310748,36.760066,43,2.689821688785082,0,0,0,9,CN5Y652N0003,0,76.29213428381948,36.75333967925302,5240.056,5959.18,5416.1543,5479.131,19.868828,307.27365493774414,8,COPDEM30,2370,5355.4580078125,5608.4873046875,5454.4964139344265,61.0,57.63418231831554,5440.52978515625,5413.646484375,5494.20263671875,1.0,253.029296875,47.24293703874539,542.0,9.306243160682474,44.691436767578125,39.53623962402344,55.341163635253906,1.0,0.13255707548046364,0.12598444521427155,0.02839223205134532,0.11795436590909958,0.14801810681819916,381.0,1.0,0.4616441301160597,0.46067455410957336,0.11338530512146723,0.36800238490104675,0.5576274394989014,381.0,1.0,0.32908706464792487,0.3178873062133789,381.0,1.0,250.77598015091863,221.9733428955078,381.0,1.0,0.28246037040169786,0.2897202968597412,0.05725363429213466,381.0,1.0,0.2722742275928888,0.27451974153518677,0.056028009642868644,381.0,1.0,-0.010186142808809084,-3.60622015552942,-1.1108393631582185,-1.2662105560302734,1.2980779676266685,381.0,1.0
RGI2000-v7.0-G-14-23997,14,14-02,G076305E36733N,849564,752,1999-08-09T00:00:00,76.30883470031611,36.7335525,43,5.201396612743933,0,0,0,9,CN5Y652N0005,0,76.27611026598979,36.74347232365216,5011.8433,6052.409,5648.0337,5594.143,17.750574,302.26573181152344,8,COPDEM30,5715,5526.89599609375,5814.82958984375,5667.728773584906,106.0,70.80755991553387,5678.2890625,5614.1878662109375,5719.9083251953125,1.0,287.93359375,98.60464872026887,967.0,25.504388499744273,100.66703796386719,76.39451599121094,119.0493049621582,1.0,0.10825690605152338,0.10201525688171387,0.01968111029939218,0.09514353051781654,0.11996950581669807,679.0,1.0,0.4423468565905744,0.4504426419734955,0.07761037798755664,0.38164122402668,0.5015914440155029,679.0,1.0,0.3340899280666076,0.3413531184196472,679.0,1.0,316.85394421944034,324.36236572265625,679.0,1.0,0.2612524917445232,0.2705603837966919,0.040890816471559004,679.0,1.0,0.24449416147942746,0.24476978182792664,0.03202138492637802,679.0,1.0,-0.01675833026509574,-6.41461069067375,-3.4040156997882915,-3.4672181606292725,2.344184832976127,679.0,1.0
RGI2000-v7.0-G-14-24007,14,14-02,G076343E36719N,849788,752,1999-08-09T00:00:00,76.3434944609514,36.719111,43,10.049960598528136,0,0,0,9,,0,76.36496608926194,36.73629721130408,5108.8325,5928.413,5451.7295,5453.141,16.436785,16.892561,1,COPDEM30,5806,5328.61083984375,5457.89111328125,5386.580357142857,49.0,37.14655039761165,5377.37841796875,5354.9501953125,5418.95751953125,1.0,129.2802734375,186.8088323954984,311.0,18.75797915189248,181.49838256835938,171.32059478759766,206.46497344970703,1.0,0.1676084786130671,0.16799449920654297,0.02146551269823679,0.15423261001706123,0.17968542873859406,228.0,1.0,0.3459252809223376,0.31856638193130493,0.11965583069206946,0.23400697484612465,0.4335094839334488,228.0,1.0,0.1783168023092705,0.1283353716135025,228.0,1.0,107.73699629934211,70.81292724609375,228.0,1.0,0.2317009641413103,0.23120611906051636,0.04665762181967375,228.0,1.0,0.23599457322505482,0.2278813123703003,0.056933641344512266,228.0,1.0,0.004293609083744515,1.8530820964240438,-0.5528559099163926,-0.18593916296958923,2.5413945127490796,228.0,1.0
RGI2000-v7.0-G-14-24009,14,14-02,G076379E36709N,850060,752,1999-08-09T00:00:00,76.37946905431724,36.709430499999996,43,4.122026358038905,0,0,0,9,,0,76.38901109733519,36.72216730557834,5008.267,5899.2227,5424.116,5419.1733,17.07351,5.26461,1,COPDEM30,3665,5292.15478515625,5334.65380859375,5315.5068359375,6.0,14.914046118174248,5313.9560546875,5306.8194580078125,5328.8984375,1.0,42.4990234375,81.0577901204427,24.0,3.3251682481728597,81.24398803710938,78.49073791503906,84.05500030517578,1.0,0.1865719881924716,0.184291273355484,0.005900891221052619,0.18255073204636574,0.18941643834114075,22.0,1.0,0.6879480535333807,0.694849967956543,0.06938500190297024,0.6283405870199203,0.7481874525547028,22.0,1.0,0.5013760653409091,0.510163426399231,22.0,1.0,268.33822354403407,270.35235595703125,22.0,1.0,0.375503886829723,0.3744891881942749,0.0256996366765435,22.0,1.0,0.40714445981112396,0.41143447160720825,0.038204687285982766,22.0,1.0,0.03164057298140094,8.426163906992727,-0.6599684628573331,-0.5964663028717041,0.4578208509652416,22.0,1.0
RGI2000-v7.0-G-14-24012,14,14-02,G076338E36742N,849716,752,1999-08-09T00:00:00,76.33166071494264,36.742113,43,4.262659497434517,0,0,0,9,CN5Y652G0089,0,76.36198540869732,36.74492182457036,5104.1333,6050.9897,5477.851,5488.4814,16.998177,61.485134,2,COPDEM30,4507,5222.55419921875,5681.232421875,5361.94296875,20.0,159.68052493294388,5290.0048828125,5250.8599853515625,5406.4747314453125,1.0,458.67822265625,71.907328125,125.0,17.799682246810004,64.70831298828125,61.788856506347656,75.03485870361328,1.0,0.12615078053575882,0.12491649389266968,0.01319575897351182,0.11659066937863827,0.13385173678398132,94.0,1.0,0.25807618080301487,0.24871939420700073,0.07023015195344595,0.20581480115652084,0.2903050258755684,94.0,1.0,0.1319253901217846,0.1202961876988411,94.0,1.0,102.08950091422872,94.87162017822266,94.0,1.0,0.2008907642770321,0.196142315864563,0.045195384564973684,94.0,1.0,0.16082401478544195,0.1512378305196762,0.03662222449979913,94.0,1.0,-0.04006674949159014,-19.944545303405462,-5.034371558656084,-4.842657089233398,1.5862094872089152,94.0,1.0
RGI2000-v7.0-G-14-24013,14,14-02,G076345E36767N,849804,752,1999-08-09T00:00:00,76.34541571679125,36.7674115,43,6.992331144432815,0,0,0,9,,0,76.34816385941012,36.786674806093416,5063.3223,5868.2495,5406.548,5397.6455,13.90991,354.22551250457764,1,COPDEM30,5114,5234.259765625,5487.4755859375,5317.608960176991,113.0,68.98214474211284,5301.82373046875,5262.66748046875,5343.64453125,1.0,253.2158203125,98.4530407227616,927.0,19.311773702926615,97.6764144897461,80.4809799194336,112.99413681030273,1.0,0.16317570119329733,0.17733952403068542,0.03574581230494013,0.14237190783023834,0.18853120505809784,661.0,1.0,0.417185588611597,0.43605202436447144,0.12503554437003553,0.3293498456478119,0.5177638530731201,661.0,1.0,0.2540098989605002,0.26365238428115845,661.0,1.0,158.10750756429653,154.23074340820312,661.0,1.0,0.2748868310325265,0.2876630425453186,0.06590264634311244,661.0,1.0,0.2541597167230049,0.265617698431015,0.06458166780839164,661.0,1.0,-0.020727114309521566,-7.540235460413523,-0.850881602508037,-0.6382576823234558,2.21167453847125,661.0,1.0
RGI2000-v7.0-G-14-24023,14,14-02,G076398E36800N,850187,752,1999-08-09T00:00:00,76.39867330414013,36.8006345,43,2.909489178055337,0,0,0,9,CN5Y652G0094,0,76.41208478600707,36.80824531201383,4887.4185,5734.5293,5295.671,5298.38,18.897263,25.016808,2,COPDEM30,3464,5160.08984375,5201.5205078125,5180.496744791667,6.0,12.43736315843116,5180.3173828125,5175.7122802734375,5184.998046875,1.0,41.4306640625,65.63459382233796,27.0,5.033968049410754,66.8658447265625,61.92568397521973,69.6136703491211,1.0,0.2613526143525776,0.2615363299846649,0.008728466294056358,0.25698569416999817,0.26721854507923126,19.0,1.0,0.4563886240908974,0.44808608293533325,0.047593530653057284,0.41582852602005005,0.4901467263698578,19.0,1.0,0.19503598464162727,0.18426570296287537,19.0,1.0,74.35093929893092,70.71216583251953,19.0,1.0,0.3733646493209036,0.3681688606739044,0.028457458405876355,19.0,1.0,0.32376266780652496,0.32591402530670166,0.026686307913579312,19.0,1.0,-0.04960198151437861,-13.285130663708378,-3.083167025917455,-2.7732808589935303,1.3200573706135827,19.0,1.0
RGI2000-v7.0-G-14-24035,14,14-02,G076463E36675N,850675,752,1999-08-09T00:00:00,76.46660915641797,36.678478,43,6.390902042994038,0,0,0,9,CN5Y652G0074,0,76.45833867310684,36.7000228695111,5022.2236,5936.415,5412.855,5440.4595,16.445377,16.201595,1,COPDEM30,4942,5185.15576171875,5689.4326171875,5486.895454545454,110.0,128.59257326218545,5514.265625,5445.4664306640625,5570.890625,1.0,504.27685546875,78.13764756944444,900.0,21.856247113105876,76.2251968383789,65.84729957580566,86.92054176330566,1.0,0.15684394297457566,0.13177092373371124,0.07150452859308208,0.10636691749095917,0.17437392473220825,637.0,1.0,0.30643119392814216,0.2862355709075928,0.07028023081437365,0.2536107897758484,0.3375307619571686,637.0,1.0,0.14958725095356654,0.14788442850112915,637.0,1.0,112.32310881083203,117.66372680664062,637.0,1.0,0.23141769337317258,0.20875343680381775,0.06386240162364884,637.0,1.0,0.21362479552743574,0.19312794506549835,0.07647842333720943,637.0,1.0,-0.017792897845736844,-7.688650589497022,-2.2389096150780023,-1.8848484754562378,2.2415066769779703,637.0,1.0
RGI2000-v7.0-G-14-24036,14,14-02,G076757E36640N,853225,752,1999-08-09T00:00:00,76.75248569156841,36.6425655,43,4.914919336524741,0,0,0,9,CN5Y652G0013,0,76.75724589680331,36.660358629358484,4937.346,6009.706,5446.782,5435.3613,23.915306,29.241507,2,COPDEM30,4408,5257.2119140625,5659.10986328125,5459.217578125,80.0,88.1803615441867,5461.328125,5394.639892578125,5510.4368896484375,1.0,401.89794921875,58.4877959280303,660.0,9.196467247914793,56.184295654296875,51.05634021759033,64.0515022277832,1.0,0.38304580140063427,0.37872183322906494,0.08919566388202854,0.3194604814052582,0.4582798480987549,473.0,1.0,0.648882230794959,0.6446787118911743,0.07427262603933271,0.5912277698516846,0.706829845905304,473.0,1.0,0.26583644552412294,0.25809192657470703,473.0,1.0,81.48155060782241,68.20225524902344,473.0,1.0,0.4989982750148652,0.48982667922973633,0.05811762962279882,473.0,1.0,0.4920828498695164,0.4982830286026001,0.05286113536094254,473.0,1.0,-0.006915425145348819,-1.3858615333174864,0.09708383572278012,0.27327829599380493,1.8808851253774086,473.0,1.0
RGI2000-v7.0-G-14-24174,14,14-02,G075470E35571N,843878,752,1997-08-10T00:00:00,75.45424962430464,35.566998999999996,43,5.837381139008289,0,0,0,9,,0,75.49102300430191,35.58018824078884,3721.0156,5718.741,4973.22,4839.8696,23.97814,47.390568,2,COPDEM30,5031,5040.552734375,5081.3662109375,5060.212565104167,3.0,16.69549459134863,5058.71826171875,5049.635498046875,5070.042236328125,1.0,40.8134765625,79.33406066894531,8.0,1.0428438130057396,79.10453796386719,78.82737350463867,80.25615310668945,1.0,0.23665547370910645,0.23550188541412354,0.006769109139591233,0.2329736053943634,0.2413335144519806,5.0,1.0,0.23810257911682128,0.23705339431762695,0.005424090371795907,0.2349986881017685,0.24283559620380402,5.0,1.0,0.001447102427482605,0.001551508903503418,5.0,1.0,0.6284852027893066,0.6588095426559448,5.0,1.0,0.24476981163024902,0.24302467703819275,0.005750033974694836,5.0,1.0,0.22966678142547609,0.22843588888645172,0.004476744260161044,5.0,1.0,-0.015103030204772938,-6.170299394431728,-0.46384763717651367,-0.5145763754844666,0.19915252437642017,5.0,1.0
RGI2000-v7.0-G-14-24183,14,14-02,G075279E35756N,842767,752,1997-08-10T00:00:00,75.29528912446342,35.760337,43,7.702106110289629,0,0,3,9,,0,75.26376355600777,35.77977541584422,4071.969,5458.5425,4798.0654,4762.6406,21.34633,347.503924369812,1,COPDEM30,5731,4598.02099609375,4619.22412109375,4605.5390625,11.0,6.332330271048765,4603.27197265625,4600.913330078125,4608.447998046875,1.0,21.203125,142.66666243912337,77.0,6.24208639047324,143.4736328125,139.16061401367188,147.50987243652344,1.0,0.13858308463261046,0.13749513030052185,0.008026371250659352,0.13302388042211533,0.14136814326047897,58.0,1.0,0.1169689441549367,0.11316055059432983,0.015600348031618836,0.10275010578334332,0.1313687562942505,58.0,1.0,-0.021614144588338918,-0.023397482931613922,58.0,1.0,-15.675017258216595,-16.605501174926758,58.0,1.0,0.13878792729871026,0.1360584795475006,0.00921579178590987,58.0,1.0,0.13113417296574034,0.12980592250823975,0.010963531662895171,58.0,1.0,-0.007653754332969914,-5.514711893129511,-4.166268973514952,-4.77467679977417,2.187896424820487,58.0,1.0
RGI2000-v7.0-G-14-24190,14,14-02,G074684E36059N,838680,752,1997-08-10T00:00:00,74.73730799720846,36.066289,43,37.00485496850756,0,0,0,9,Salili Glacier I,0,74.62200876282249,36.033730548436466,2995.8633,6838.492,4944.492,4847.7417,24.741196,219.02333068847656,6,COPDEM90,16550,3298.00732421875,6337.49609375,4646.115466101695,354.0,776.2648544494996,4898.35302734375,4233.2969970703125,5041.016357421875,1.0,3039.48876953125,105.77059800664452,3010.0,47.57691829994706,93.31568908691406,72.05093002319336,132.8186912536621,1.0,0.22110942932924524,0.1832718849182129,0.12093204822027474,0.12497863359749317,0.2794489189982414,2148.0,1.0,0.20681447290175453,0.13999441266059875,0.13559437148424539,0.11415147595107555,0.2618447244167328,2148.0,1.0,-0.014294968858999469,-0.005823779851198196,2148.0,1.0,-5.9507581543878025,-3.2052435874938965,2148.0,1.0,0.22175456070145194,0.16744902729988098,0.13315745306854182,2148.0,1.0,0.2043581914635344,0.15722574293613434,0.12006065310712126,2148.0,1.0,-0.01739636923791754,-7.844875515926035,-2.7324646109753257,-2.838954448699951,2.9863836357967606,2148.0,1.0
RGI2000-v7.0-G-14-24191,14,14-02,G074752E36168N,838724,752,1997-08-10T00:00:00,74.7445443886256,36.15673700000001,43,63.67553354402157,0,0,3,9,Bualtar Glacier,0,74.7591378100542,36.255001217142315,2313.7522,7205.158,4746.9043,4721.009,25.035175,25.969767,2,COPDEM90,24180,3814.88720703125,6568.5869140625,4927.452468007313,1094.0,599.1753929523505,4741.6015625,4534.666015625,5343.4141845703125,1.0,2753.69970703125,70.4164599662665,10079.0,35.43167444453834,66.29448699951172,36.97735023498535,97.80001831054688,1.0,0.7260955494346821,0.6444640159606934,0.44317848639023133,0.40645649284124374,0.9083547741174698,7142.0,1.0,0.6618164199235158,0.5400155782699585,0.4767820569943948,0.276276595890522,0.8944821357727051,7142.0,1.0,-0.0642791636949559,-0.03274419903755188,7142.0,1.0,-10.047443818258191,-7.052385330200195,7142.0,1.0,0.7460745387102702,0.6451964378356934,0.48825340474186785,7142.0,1.0,0.6940777815212825,0.6262058615684509,0.43747697388363216,7142.0,1.0,-0.05199675718898766,-6.96937832496922,-1.7764590735263233,-1.0448182821273804,4.5870566604189245,7142.0,1.0
RGI2000-v7.0-G-14-24271,14,14-02,G075063E37014N,840920,752,1998-08-13T00:00:00,75.0598871072407,37.0165925,43,6.062967246045958,0,0,0,9,,0,75.06732184905941,37.03183113377377,4658.9214,5587.0317,5104.353,5100.9287,16.537746,12.9593725,1,COPDEM30,3821,4999.99365234375,5258.68505859375,5112.659128289473,76.0,66.81945350629303,5104.501953125,5074.2216796875,5142.34619140625,1.0,258.69140625,93.08213714231928,664.0,13.96657967570259,91.78231811523438,82.26082038879395,104.82743644714355,1.0,0.22180247053725452,0.19409358501434326,0.07286844915520277,0.1633581817150116,0.2914988100528717,471.0,1.0,0.39160269638029127,0.3955713212490082,0.17243601363616845,0.2348831295967102,0.5093778073787689,471.0,1.0,0.16980022584303675,0.17896509170532227,471.0,1.0,71.90822385881104,80.61236572265625,471.0,1.0,0.28405424794320594,0.2904888987541199,0.1032296326419481,471.0,1.0,0.27340303003914546,0.2692331075668335,0.0907651463571529,471.0,1.0,-0.010651217904060484,-3.7497125922898,-0.3655733404139298,-0.18265201151371002,2.2730204317539773,471.0,1.0
RGI2000-v7.0-G-14-24301,14,14-02,G074929E36988N,839991,752,1994-09-03T00:00:00,74.9277935551676,36.9902885,43,2.625546077347855,0,0,0,9,,0,74.9353624900586,37.0019410029714,4621.5723,5771.431,4991.6016,5055.7285,23.171213,22.298655,1,COPDEM30,3429,4942.9169921875,5359.353515625,5102.7536057692305,26.0,113.8957561473485,5075.59375,5018.3369140625,5170.865234375,1.0,416.4365234375,52.47318474264706,170.0,9.900265403120661,47.649497985839844,45.08665084838867,59.3690710067749,1.0,0.23319366330006083,0.22692245244979858,0.023779301758293545,0.2144812047481537,0.24766336008906364,122.0,1.0,0.3268745922651447,0.332162082195282,0.03342003151796843,0.3094533681869507,0.3541816845536232,122.0,1.0,0.0936809133310787,0.1142299473285675,122.0,1.0,42.43381787909836,52.542442321777344,122.0,1.0,0.2680136571164991,0.2674461305141449,0.01689646699422698,122.0,1.0,0.24526622647144755,0.24605721235275269,0.008973781880591843,122.0,1.0,-0.022747430645051553,-8.487414742138977,-3.265626000576332,-3.5386009216308594,1.444251068137559,122.0,1.0
RGI2000-v7.0-G-14-24316,14,14-02,G074905E36990N,839806,752,1994-09-03T00:00:00,74.9047703181592,36.989708,43,3.13515303917884,0,0,0,9,,0,74.88759537299113,37.00083034797234,4693.7544,5792.0605,5135.9497,5145.1245,19.674845,346.7795600891113,1,COPDEM30,3803,5168.37744140625,5271.5087890625,5214.213694852941,17.0,28.1844658575651,5213.7529296875,5190.5361328125,5230.72216796875,1.0,103.13134765625,85.9822998046875,112.0,8.110278226220919,85.89769744873047,81.31391334533691,91.1456298828125,1.0,0.19065101146698,0.19471776485443115,0.016158944291065912,0.18076307699084282,0.20396801829338074,80.0,1.0,0.22437386512756347,0.22358247637748718,0.03105232393678255,0.20572195947170258,0.2541613280773163,80.0,1.0,0.03372284770011902,0.029475994408130646,80.0,1.0,17.627670288085938,15.409637451171875,80.0,1.0,0.19741815328598022,0.2025299072265625,0.019706658475495093,80.0,1.0,0.17889394760131835,0.1830577254295349,0.015337191404826695,80.0,1.0,-0.01852420568466187,-9.383233191239349,-2.647916793823242,-2.3705601692199707,1.4088024411236084,80.0,1.0
RGI2000-v7.0-G-14-24340,14,14-02,G075547E36781N,844644,752,1997-08-10T00:00:00,75.5480320290536,36.7876325,43,4.97245023863437,0,0,0,9,,0,75.5397420501694,36.80451731203654,4742.5283,5671.055,5223.5156,5219.358,16.305336,6.3392887,1,COPDEM30,4864,5098.8359375,5255.3779296875,5162.130580357143,14.0,57.60883390341939,5131.17822265625,5116.998046875,5225.9906005859375,1.0,156.5419921875,121.76902860753677,68.0,20.30957124810345,130.2599334716797,92.13733100891113,137.29877853393555,1.0,0.14267108990595892,0.1311129629611969,0.024790187704734675,0.12726305425167084,0.16326112300157547,52.0,1.0,0.1975109026982234,0.18638986349105835,0.03566999919371027,0.172917652875185,0.20425786823034286,52.0,1.0,0.05483980362231915,0.05361393839120865,52.0,1.0,39.09972909780649,37.712013244628906,52.0,1.0,0.16589425160334662,0.15191040933132172,0.029593376630271288,52.0,1.0,0.1588755204127385,0.15258722007274628,0.019619764019120405,52.0,1.0,-0.007018731190608113,-4.230846531915952,-1.8218738849346454,-1.5088627338409424,1.2664230333248927,52.0,1.0
