distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
4.8,77.5,65.5,88.25,60,106,6,True
4.9,77.25,63.75,85.5,60,105,4,True
5.0,80.25,70.25,85.5,65,105,4,True
5.1,96.5,73.75,106.75,65,158,6,True
5.2,93.6,72.0,94.0,65,158,5,True
5.3,109.5,95.25,118.25,72,158,4,True
5.4,130.5,116.75,144.25,103,158,2,True
5.5,149.0,149.0,149.0,149,149,1,True
5.6,161.0,161.0,161.0,161,161,1,True
5.7,98.4,69.0,123.0,60,161,5,True
5.8,100.8,69.0,135.0,60,161,5,True
5.9,89.8,79.0,110.0,60,113,5,True
6.0,82.33333333333333,68.75,88.5,60,117,6,True
6.1,84.33333333333333,64.0,106.25,60,117,6,True
6.2,82.33333333333333,71.5,86.75,60,113,6,True
6.3,92.33333333333333,63.75,115.5,60,151,6,True
6.4,99.42857142857143,80.5,115.0,60,151,7,True
6.5,86.33333333333333,75.25,91.5,60,125,6,True
