distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
19.7,108.0,100.5,111.5,82,139,8,True
19.8,106.83333333333333,99.5,114.75,94,122,6,True
19.9,103.57142857142857,91.5,118.5,82,122,7,True
20.0,108.83333333333333,90.5,114.75,82,158,6,True
20.1,108.83333333333333,90.5,114.75,82,158,6,True
20.2,108.6,101.0,117.0,87,132,5,True
20.3,108.6,101.0,117.0,87,132,5,True
20.4,124.85714285714286,103.5,146.0,87,156,7,True
20.5,109.42857142857143,85.5,134.0,65,156,7,True
20.6,101.66666666666667,84.75,123.25,65,139,6,True
20.7,110.42857142857143,85.5,133.5,60,146,7,True
20.8,108.83333333333333,80.5,133.5,65,146,6,True
20.9,107.66666666666667,80.5,133.5,65,139,6,True
21.0,118.83333333333333,110.0,136.5,72,141,6,True
21.1,128.83333333333334,124.5,136.5,106,141,6,True
21.2,116.83333333333333,102.75,134.25,74,137,6,True
21.3,113.14285714285714,102.5,128.5,74,139,7,True
21.4,116.57142857142857,107.0,127.0,99,139,7,True
21.5,118.5,104.75,132.5,99,139,8,True
21.6,114.0,100.5,130.25,94,139,8,True
21.7,106.5,98.25,110.0,84,139,8,True
21.8,104.14285714285714,95.0,118.5,65,129,7,True
21.9,111.0,107.0,118.5,65,153,7,True
22.0,107.57142857142857,103.0,111.5,96,122,7,True
22.1,105.85714285714286,102.0,107.0,96,122,7,True
22.2,121.28571428571429,104.5,137.5,101,156,7,True
22.3,115.5,103.75,118.5,101,153,6,True
22.4,105.5,102.0,113.25,82,122,6,True
22.5,116.33333333333333,105.25,118.5,101,156,6,True
22.6,116.33333333333333,105.25,118.5,101,156,6,True
22.7,116.33333333333333,105.25,118.5,101,156,6,True
22.8,110.42857142857143,105.5,115.0,101,123,7,True
22.9,109.5,104.0,111.5,99,127,8,True
23.0,111.0,104.0,111.5,99,139,8,True
23.1,111.0,104.0,111.5,99,139,8,True
23.2,112.5,100.5,120.75,96,134,8,True
23.3,111.0,98.25,120.75,94,134,8,True
23.4,111.0,99.75,122.25,82,132,8,True
23.5,102.0,97.75,109.25,60,132,8,True
23.6,100.5,97.75,106.25,60,132,8,True
23.7,109.5,100.5,114.25,94,132,8,True
23.8,109.5,100.5,116.75,94,132,8,True
23.9,111.0,100.5,123.25,94,132,8,True
24.0,111.0,100.5,123.25,94,132,8,True
24.1,115.5,99.25,128.25,87,158,8,True
24.2,115.5,99.25,128.25,87,158,8,True
24.3,112.5,99.25,128.25,87,134,8,True
24.4,108.0,100.5,120.5,82,127,8,True
24.5,111.0,104.0,120.5,99,127,8,True
24.6,112.5,105.75,121.25,99,127,8,True
24.7,112.5,105.75,121.25,99,127,8,True
24.8,108.0,104.0,112.5,87,127,8,True
24.9,114.0,104.75,123.25,99,132,8,True
25.0,112.5,106.25,124.0,82,132,8,True
25.1,115.5,107.5,117.0,101,153,8,True
25.2,114.0,105.25,113.25,101,153,8,True
25.3,108.0,104.5,108.5,101,123,8,True
25.4,109.5,104.5,111.5,101,123,8,True
25.5,109.5,104.5,111.5,101,123,8,True
25.6,109.5,104.0,116.75,94,123,8,True
25.7,105.0,100.75,111.5,77,123,8,True
25.8,106.5,104.5,111.5,77,123,8,True
25.9,100.5,97.75,108.0,65,122,8,True
26.0,109.5,104.0,116.75,94,123,8,True
26.1,109.5,104.0,116.75,94,123,8,True
26.2,108.0,104.0,116.25,82,123,8,True
26.3,103.5,100.5,108.5,82,115,8,True
26.4,103.5,97.5,109.75,82,122,8,True
26.5,99.0,94.75,108.5,65,115,8,True
26.6,99.0,94.75,108.5,65,115,8,True
26.7,99.0,85.75,108.5,77,115,8,True
26.8,106.5,103.5,111.25,82,125,8,True
26.9,105.0,100.5,111.25,82,125,8,True
27.0,112.5,107.5,117.0,105,125,8,True
27.1,112.5,107.5,117.0,105,125,8,True
27.2,105.0,105.75,111.25,65,123,8,True
27.3,102.0,100.5,109.75,65,122,8,True
27.4,100.5,94.75,109.75,65,122,8,True
27.5,106.5,100.5,109.75,82,134,8,True
27.6,108.0,104.0,116.75,82,123,8,True
27.7,108.0,104.0,116.75,84,123,8,True
27.8,105.0,96.75,116.75,82,123,8,True
27.9,105.0,100.5,109.75,82,122,8,True
28.0,105.0,100.5,109.75,82,122,8,True
28.1,105.0,100.5,109.75,82,122,8,True
28.2,105.0,96.75,116.75,82,123,8,True
28.3,108.0,104.0,109.75,99,122,8,True
28.4,108.0,104.0,109.75,99,122,8,True
28.5,108.0,104.0,116.75,82,123,8,True
28.6,103.5,97.5,109.75,82,122,8,True
28.7,108.0,104.0,116.75,82,123,8,True
28.8,108.0,104.0,116.75,82,123,8,True
28.9,105.0,100.5,109.75,82,122,8,True
29.0,109.5,104.0,116.75,94,123,8,True
29.1,94.71428571428571,73.5,111.5,63,122,7,True
29.2,103.5,97.75,115.5,65,122,8,True
29.3,102.0,92.25,109.75,77,122,8,True
29.4,106.5,100.5,109.75,94,122,8,True
29.5,111.0,105.75,116.75,101,123,8,True
29.6,114.0,107.5,122.25,105,125,8,True
29.7,114.0,107.5,122.25,105,125,8,True
29.8,112.5,105.75,122.25,103,125,8,True
29.9,108.0,104.5,108.5,101,123,8,True
30.0,108.0,104.5,108.5,101,123,8,True
30.1,109.5,103.5,111.25,77,154,8,True
30.2,108.0,105.75,116.75,77,123,8,True
30.3,108.0,105.75,116.75,77,123,8,True
30.4,106.5,104.0,109.75,87,122,8,True
30.5,108.0,104.0,116.75,82,123,8,True
30.6,111.0,107.25,115.75,101,123,8,True
30.7,112.5,107.5,117.0,105,125,8,True
30.8,111.0,102.5,123.5,82,139,8,True
30.9,108.0,100.5,111.5,82,139,8,True
31.0,108.0,100.5,111.5,82,139,8,True
31.1,108.0,104.0,109.75,99,122,8,True
31.2,108.0,104.0,109.75,99,122,8,True
31.3,108.0,104.0,109.75,99,122,8,True
31.4,108.0,102.5,108.0,99,134,8,True
31.5,111.0,104.5,123.5,82,134,8,True
31.6,112.5,107.25,123.5,82,134,8,True
