distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
16.5,124.5,113.5,138.5,94,149,4,True
16.6,120.66666666666667,116.5,124.5,113,129,3,True
16.7,123.8,120.0,129.0,113,134,5,True
16.8,126.2,120.0,129.0,113,146,5,True
16.9,128.6,123.0,134.0,120,137,5,True
17.0,126.2,123.0,129.0,120,134,5,True
17.1,118.33333333333333,115.25,127.5,84,139,6,True
17.2,114.83333333333333,109.25,122.75,94,129,6,True
17.3,121.71428571428571,112.0,134.0,94,144,7,True
17.4,114.33333333333333,111.5,121.5,79,141,6,True
17.5,128.6,120.0,137.0,111,141,5,True
17.6,123.42857142857143,108.5,135.5,103,144,7,True
17.7,135.0,120.0,149.0,111,166,5,True
17.8,125.5,117.75,130.25,111,146,4,True
17.9,131.5,117.75,142.25,111,158,4,True
18.0,125.8,120.0,125.0,111,151,5,True
18.1,115.4,111.0,120.0,106,127,5,True
18.2,103.4,103.0,120.0,63,125,5,True
18.3,120.5,110.25,132.75,94,151,6,True
18.4,100.4,94.0,111.0,67,120,5,True
18.5,103.4,94.0,120.0,67,125,5,True
18.6,108.0,85.5,124.5,67,158,7,True
18.7,99.66666666666667,82.5,116.5,67,129,6,True
18.8,116.57142857142857,102.0,130.5,99,146,7,True
18.9,120.0,103.5,134.0,99,146,7,True
19.0,120.0,106.0,134.0,94,146,7,True
19.1,114.85714285714286,103.5,118.5,98,151,7,True
19.2,137.14285714285714,118.5,150.0,111,166,7,True
19.3,137.14285714285714,121.0,156.0,117,166,7,True
19.4,128.5,104.25,149.75,89,166,6,True
19.5,120.0,104.5,140.5,67,166,7,True
19.6,104.5,98.25,111.25,67,144,6,True
19.7,139.8,123.0,153.0,113,166,5,True
19.8,122.0,99.0,144.0,79,166,5,True
19.9,106.75,84.25,113.5,79,166,4,True
20.0,113.16666666666667,97.5,132.75,79,135,6,True
20.1,119.0,106.0,129.0,103,134,5,True
20.2,116.2,106.0,123.0,98,137,5,True
20.3,127.8,123.0,146.0,79,154,5,True
20.4,127.66666666666667,120.75,135.0,118,139,6,True
20.5,116.5,112.0,122.25,67,161,6,True
20.6,106.6,98.0,123.0,67,125,5,True
20.7,110.5,103.75,119.75,96,125,6,True
20.8,123.42857142857143,121.0,129.5,103,137,7,True
20.9,114.85714285714286,102.5,131.5,79,137,7,True
21.0,113.14285714285714,102.0,127.0,79,132,7,True
21.1,111.42857142857143,108.0,122.5,79,129,7,True
21.2,120.6,111.0,129.0,106,137,5,True
21.3,119.66666666666667,112.5,125.25,106,137,6,True
21.4,120.6,111.0,125.0,94,153,5,True
21.5,122.83333333333333,120.5,140.75,63,153,6,True
21.6,112.83333333333333,90.75,133.25,63,154,6,True
21.7,129.75,127.5,153.25,63,154,4,True
21.8,134.0,126.5,145.5,111,149,3,True
21.9,120.33333333333333,108.5,127.5,106,144,3,True
22.0,112.33333333333333,108.5,115.5,106,120,3,True
22.1,127.4,111.0,149.0,94,151,5,True
22.2,129.8,111.0,149.0,106,151,5,True
22.3,120.2,111.0,127.0,96,142,5,True
22.4,123.66666666666667,103.5,136.5,96,166,6,True
22.5,103.2,96.0,103.0,87,129,5,True
22.6,115.66666666666667,102.25,127.5,96,139,6,True
22.7,108.6,101.0,111.0,96,129,5,True
22.8,120.0,90.75,156.25,60,166,4,True
22.9,107.66666666666667,95.75,123.0,60,153,6,True
23.0,107.66666666666667,80.25,126.5,60,153,6,True
23.1,94.2,70.0,111.0,60,129,5,True
23.2,117.66666666666667,113.25,126.5,82,141,6,True
23.3,121.66666666666667,120.75,126.5,82,153,6,True
23.4,120.0,121.5,128.0,82,134,7,True
23.5,125.14285714285714,121.5,128.0,118,134,7,True
23.6,121.71428571428571,117.5,130.5,96,135,7,True
23.7,118.28571428571429,109.5,128.0,94,134,7,True
23.8,126.85714285714286,118.0,131.5,108,154,7,True
23.9,127.8,120.0,129.0,111,154,5,True
24.0,125.4,125.0,130.0,111,132,5,True
24.1,126.85714285714286,126.0,131.0,111,134,7,True
24.2,125.14285714285714,124.0,130.5,106,134,7,True
24.3,133.71428571428572,126.0,133.0,123,166,7,True
24.4,119.66666666666667,120.75,126.5,93,130,6,True
24.5,125.66666666666667,120.75,126.5,93,166,6,True
