distance_km,year,peak_date,peak_doy,peak_val
35.6,2018,2018-05-31,151,0.19206760823726654
35.7,2018,2018-05-31,151,0.195575550198555
35.8,2018,2018-06-24,175,0.1810622662305832
35.9,2018,2018-07-30,211,0.17719782888889313
36.0,2018,2018-07-18,199,0.16770435869693756
36.1,2018,2018-07-30,211,0.19263887405395508
36.2,2018,2018-08-23,235,0.1896228939294815
36.3,2018,2018-08-23,235,0.1771211475133896
36.4,2018,2018-05-31,151,0.16841822862625122
36.5,2018,2018-09-16,259,0.16783370077610016
36.6,2018,2018-08-11,223,0.14501667022705078
36.7,2018,2018-08-11,223,0.14891095459461212
36.8,2018,2018-08-11,223,0.15596599876880646
36.9,2018,2018-08-11,223,0.15433306992053986
37.0,2018,2018-03-20,79,0.17062494158744812
37.1,2018,2018-05-31,151,0.17536212503910065
37.2,2018,2018-05-31,151,0.17411640286445618
37.3,2018,2018-05-31,151,0.16578899323940277
37.4,2018,2018-04-13,103,0.13894689083099365
37.5,2018,2018-05-31,151,0.153398334980011
37.6,2018,2018-09-04,247,0.1576792448759079
37.7,2018,2018-05-31,151,0.10396358370780945
37.8,2018,2018-05-31,151,0.10507391393184662
37.9,2018,2018-09-04,247,0.14714369177818298
38.0,2018,2018-08-11,223,0.1508941799402237
38.1,2018,2018-08-23,235,0.1574947088956833
38.2,2018,2018-09-28,271,0.16408772766590118
38.3,2018,2018-07-30,211,0.1609758883714676
38.4,2018,2018-07-30,211,0.18458548188209534
38.5,2018,2018-08-11,223,0.12816046178340912
38.6,2018,2018-07-30,211,0.20042389631271362
38.7,2018,2018-09-16,259,0.19970479607582092
38.8,2018,2018-09-16,259,0.18385210633277893
38.9,2018,2018-08-11,223,0.13349992036819458
39.0,2018,2018-08-11,223,0.12441841512918472
39.1,2018,2018-08-11,223,0.1104525774717331
39.2,2018,2018-09-16,259,0.09834712743759155
39.3,2018,2018-07-18,199,0.09651780873537064
39.4,2018,2018-05-31,151,0.09820430725812912
39.5,2018,2018-08-11,223,0.09228082001209259
39.6,2018,2018-08-11,223,0.09333447366952896
39.7,2018,2018-08-11,223,0.09156619757413864
39.8,2018,2018-08-11,223,0.10121407359838486
39.9,2018,2018-05-31,151,0.09253714978694916
40.0,2018,2018-04-13,103,0.10680971294641495
40.1,2018,2018-08-11,223,0.11354091763496399
40.2,2018,2018-09-16,259,0.08944311738014221
40.3,2018,2018-07-18,199,0.08582089096307755
40.4,2018,2018-07-18,199,0.09336045384407043
40.5,2018,2018-08-11,223,0.08634772896766663
40.6,2018,2018-08-11,223,0.08053559064865112
40.7,2018,2018-09-04,247,0.04842895641922951
40.8,2018,2018-08-11,223,0.07196937501430511
40.9,2018,2018-08-11,223,0.0717843770980835
41.0,2018,2018-07-30,211,0.05348524451255798
41.1,2018,2018-08-11,223,0.06517815589904785
41.2,2018,2018-08-11,223,0.06312854588031769
41.3,2018,2018-08-11,223,0.06415633112192154
41.4,2018,2018-09-04,247,0.05222499370574951
41.5,2018,2018-08-11,223,0.06575172394514084
41.6,2018,2018-08-11,223,0.06489124149084091
41.7,2018,2018-08-11,223,0.06011546775698662
41.8,2018,2018-07-18,199,0.05205726996064186
41.9,2018,2018-08-11,223,0.06540104001760483
42.0,2018,2018-07-18,199,0.05097203329205513
42.1,2018,2018-07-18,199,0.04842805862426758
42.15,2018,2018-07-18,199,0.0452546700835228
0.0,2019,2019-10-05,278,0.1460133194923401
0.1,2019,2019-10-05,278,0.16420981287956238
0.2,2019,2019-07-13,194,0.19646234810352325
0.3,2019,2019-07-13,194,0.24062682688236237
0.4,2019,2019-05-26,146,0.26368656754493713
0.5,2019,2019-03-27,86,0.26304715871810913
0.6,2019,2019-07-01,182,0.5063947439193726
0.7,2019,2019-09-23,266,0.6296345591545105
0.8,2019,2019-06-19,170,0.6339694261550903
0.9,2019,2019-04-08,98,0.6645955443382263
1.0,2019,2019-07-25,206,1.3286718130111694
1.1,2019,2019-10-05,278,0.8534493446350098
1.2,2019,2019-10-05,278,0.9242346286773682
1.3,2019,2019-10-05,278,0.9950825572013855
1.4,2019,2019-03-15,74,1.5648505687713623
1.5,2019,2019-06-19,170,1.408353328704834
1.6,2019,2019-04-20,110,1.1165428161621094
1.7,2019,2019-07-01,182,0.40523162484169006
1.8,2019,2019-08-30,242,1.186416506767273
1.9,2019,2019-07-01,182,1.1887414455413818
2.0,2019,2019-06-07,158,0.6967787146568298
2.1,2019,2019-06-07,158,0.6774786114692688
2.2,2019,2019-10-05,278,0.6296744346618652
2.3,2019,2019-07-01,182,0.7350001335144043
2.4,2019,2019-05-14,134,0.7926915884017944
2.5,2019,2019-08-06,218,1.0922333002090454
2.6,2019,2019-03-03,62,0.8235110640525818
2.7,2019,2019-06-07,158,0.5585471391677856
2.8,2019,2019-08-18,230,0.5455639362335205
2.9,2019,2019-07-25,206,0.5419894456863403
3.0,2019,2019-06-07,158,0.48021653294563293
3.1,2019,2019-05-26,146,0.38428470492362976
3.2,2019,2019-09-11,254,0.3986878991127014
3.3,2019,2019-09-11,254,0.5367159247398376
3.4,2019,2019-07-13,194,0.4358535706996918
3.5,2019,2019-07-13,194,0.4373810589313507
3.6,2019,2019-09-11,254,0.4427452087402344
3.7,2019,2019-08-30,242,0.4396945536136627
3.8,2019,2019-07-13,194,0.47381964325904846
3.9,2019,2019-08-18,230,0.497116357088089
4.0,2019,2019-08-18,230,0.5519484877586365
4.1,2019,2019-07-25,206,0.49486759305000305
4.2,2019,2019-04-08,98,0.6250186562538147
4.3,2019,2019-06-07,158,0.7129148244857788
4.4,2019,2019-06-07,158,1.018769383430481
4.5,2019,2019-05-14,134,0.44564905762672424
4.6,2019,2019-08-06,218,0.5469174981117249
4.7,2019,2019-06-19,170,0.40223315358161926
4.8,2019,2019-08-30,242,0.5572484135627747
4.9,2019,2019-03-03,62,0.5517016053199768
5.0,2019,2019-03-03,62,0.8354446291923523
5.1,2019,2019-03-03,62,1.180634617805481
5.2,2019,2019-06-07,158,1.1339633464813232
5.3,2019,2019-10-17,290,0.9594844579696655
5.4,2019,2019-10-17,290,0.8202674984931946
5.5,2019,2019-07-13,194,0.919482409954071
5.6,2019,2019-10-17,290,1.7005490064620972
5.7,2019,2019-06-07,158,1.6847938299179077
5.8,2019,2019-08-18,230,1.7210503816604614
5.9,2019,2019-06-07,158,1.7093186378479004
6.0,2019,2019-09-11,254,1.3077024221420288
6.1,2019,2019-09-11,254,1.3726682662963867
6.2,2019,2019-09-11,254,1.260526180267334
6.3,2019,2019-06-07,158,1.1486141681671143
6.4,2019,2019-09-11,254,1.5468683242797852
6.5,2019,2019-09-11,254,1.956379771232605
6.6,2019,2019-08-06,218,1.9863346815109253
6.7,2019,2019-05-14,134,1.2780355215072632
6.8,2019,2019-07-25,206,1.5584977865219116
6.9,2019,2019-08-18,230,2.2432076930999756
7.0,2019,2019-08-18,230,1.7731167078018188
7.1,2019,2019-06-19,170,2.0073962211608887
7.2,2019,2019-05-26,146,1.5996798276901245
7.3,2019,2019-09-23,266,2.026247262954712
7.4,2019,2019-09-11,254,1.7957843542099
7.5,2019,2019-09-11,254,1.3067618608474731
7.6,2019,2019-05-14,134,1.3179593086242676
7.7,2019,2019-06-07,158,1.5852622985839844
7.8,2019,2019-09-11,254,1.1465197801589966
7.9,2019,2019-09-11,254,1.017863154411316
8.0,2019,2019-09-11,254,1.216396450996399
8.1,2019,2019-09-11,254,0.8076747059822083
8.2,2019,2019-04-20,110,1.0438913106918335
8.3,2019,2019-05-02,122,1.6459214687347412
8.4,2019,2019-04-20,110,1.618544101715088
8.5,2019,2019-05-02,122,1.248399019241333
8.6,2019,2019-04-20,110,1.2602750062942505
